,Unnamed: 0,business_code,cust_number,name_customer,clear_date,buisness_year,doc_id,posting_date,due_in_date,baseline_create_date,cust_payment_terms,converted_usd,Aging Bucket
168,911,U001,0200769623,WAL-MAR llc,2020-05-11 23:36:09.468750000,2020.0,1930845835.0,2020-05-02,2020-05-17,2020-05-02,NAH4,292.94,
169,916,U001,0100031704,DELHAIZE corp,2020-05-18 15:22:37.000000000,2020.0,1930844129.0,2020-04-30,2020-05-15,2020-04-30,NAA8,92271.69,0-15
170,918,U001,0200769623,WAL-MAR in,2020-03-31 10:37:13.921875000,2020.0,1930662779.0,2020-03-18,2020-04-02,2020-03-18,NAH4,35023.47,
171,924,U001,0200020431,DEC systems,2020-03-16 16:00:54.250000000,2020.0,1930599834.0,2020-03-04,2020-03-24,2020-03-01,NAM4,4551.58,
172,933,U001,0200726979,BJ'S  ,2020-04-12 15:25:33.000000000,2020.0,1930730591.0,2020-04-01,2020-04-16,2020-04-01,NAA8,261.84,
173,944,U001,0200769623,WAL-MAR foundation,2020-03-31 00:56:06.265625000,2020.0,1930652678.0,2020-03-15,2020-03-30,2020-03-15,NAH4,33837.66,0-15
174,952,U001,0200729942,SA ,2020-05-03 09:42:00.125000000,2020.0,1930798198.0,2020-04-17,2020-05-02,2020-04-17,NAA8,11696.53,0-15
175,956,U001,0200705742,DOT systems,2020-05-03 01:11:22.312500000,2020.0,1930810367.0,2020-04-23,2020-05-08,2020-04-23,NAA8,8115.04,
176,957,U001,0200777735,NASH  co,2020-03-28 00:40:13.718750000,2020.0,1930670844.0,2020-03-18,2020-04-02,2020-03-18,NAA8,152067.79,
177,973,U001,0200020431,DEC us,2020-03-16 17:18:26.875000000,2020.0,1930617742.0,2020-03-07,2020-03-24,2020-03-01,NAM4,3117.84,
178,980,U001,0200769623,WAL-MAR corp,2020-04-17 19:00:09.718750000,2020.0,1930748572.0,2020-04-06,2020-04-21,2020-04-06,NAH4,1898.2,
179,985,U001,0200759878,SA systems,2020-03-31 10:43:21.054687500,2020.0,1930655535.0,2020-03-16,2020-03-31,2020-03-16,NAH4,17060.17,0-15
180,990,U001,0100004536,BAS ,2020-04-25 21:31:54.562500000,2020.0,1930765834.0,2020-04-14,2020-04-29,2020-04-14,NAA8,3745.49,
181,991,U001,0200769623,WAL-MAR corporation,2020-05-24 09:45:05.453125000,2020.0,1930882579.0,2020-05-11,2020-05-26,2020-05-11,NAH4,9163.34,
182,996,CA02,0140104409,LOB in,2020-04-17 04:11:37.062500000,2020.0,2960624271.0,2020-03-26,2020-04-07,2020-03-28,CA10,166894.25199999998,0-15
183,999,U001,0200744019,TARG co,2020-04-01 07:47:41.773437500,2020.0,1930652649.0,2020-03-16,2020-03-31,2020-03-16,NAA8,1183.45,0-15
184,1011,U001,0200769623,WAL-MAR systems,2020-05-06 17:51:04.070312500,2020.0,1930803693.0,2020-04-23,2020-05-08,2020-04-23,NAH4,53859.97,
185,1034,CA02,0140104423,METRO  corp,2020-04-12 01:44:29.437500000,2020.0,2960624752.0,2020-04-01,2020-04-11,2020-04-01,CA10,32025.363999999998,0-15
186,1039,U001,0200707822,PUBLI foundation,2020-05-03 10:58:59.578125000,2020.0,1930801025.0,2020-04-18,2020-05-03,2020-04-18,NAA8,61394.52,0-15
187,1046,U001,0200782669,SYGMA systems,2020-03-28 06:20:41.812500000,2020.0,1930617473.0,2020-03-09,2020-03-24,2020-03-09,NAA8,23298.58,0-15
188,1056,U001,0200705742,DOT corporation,2020-04-13 19:37:32.562500000,2020.0,1930660872.0,2020-03-17,2020-04-20,2020-03-17,NAAW,4041.99,
189,1058,U001,0200769623,WAL-MAR corp,2020-04-04 22:56:56.299560547,2020.0,1930676006.0,2020-03-21,2020-04-05,2020-03-21,NAH4,14666.28,
190,1062,U001,0200780383,MEIJ foundation,2020-05-21 13:59:46.628906250,2020.0,1930860645.0,2020-05-06,2020-05-21,2020-05-06,NAA8,108570.13,0-15
191,1063,U001,0100031704,DELHAIZE trust,2020-06-22 23:30:47.375000000,2020.0,1930796146.0,2020-04-17,2020-06-21,2020-04-17,NAGD,16196.66,0-15
192,1064,U001,0200561861,CO llc,2020-04-24 15:44:07.091796875,2020.0,1930774237.0,2020-04-10,2020-04-25,2020-04-10,NAA8,23448.25,
193,1071,U001,0200761734,H E BUT systems,2020-04-06 14:51:59.593750000,2020.0,1930701257.0,2020-03-26,2020-04-10,2020-03-26,NAA8,83095.78,
194,1073,U001,0200769623,WAL-MAR co,2020-04-14 12:57:42.078125000,2020.0,1930724889.0,2020-04-01,2020-04-16,2020-04-01,NAH4,5801.67,
195,1074,U001,0200769623,WAL-MAR us,2020-04-06 06:18:20.093750000,2020.0,1930677295.0,2020-03-22,2020-04-06,2020-03-22,NAH4,11515.66,0-15
196,1080,U001,0200900909,SYSCO in,2020-03-26 16:01:41.781250000,2020.0,1930623159.0,2020-03-09,2020-03-24,2020-03-09,NAA8,42647.01,0-15
197,1090,U001,0200769623,WAL-MAR systems,2020-04-12 13:51:44.968750000,2020.0,1930719358.0,2020-03-30,2020-04-14,2020-03-30,NAH4,24504.26,
198,1092,U001,0200353024,DECA corporation,2020-05-17 13:05:11.687500000,2020.0,1930875691.0,2020-05-08,2020-05-24,2020-05-01,NAM4,889.08,
199,1102,U001,0200762950,HAR trust,2020-04-03 09:09:47.562500000,2020.0,1930671888.0,2020-03-21,2020-04-05,2020-03-21,NAA8,173239.52,
200,1112,U001,0200561861,CO us,2020-04-29 14:22:03.847656250,2020.0,1930764482.0,2020-04-15,2020-04-30,2020-04-15,NAA8,30316.62,
201,1113,U001,0200744019,TARG in,2020-04-01 03:06:36.562500000,2020.0,1930647824.0,2020-03-13,2020-03-28,2020-03-13,NAA8,17408.37,0-15
202,1119,U001,0200418007,AM foundation,2020-03-23 18:17:50.406250000,2020.0,1930630519.0,2020-03-13,2020-03-28,2020-03-13,NAA8,840.67,
203,1120,U001,0200762301,C&S WH trust,2020-05-06 02:40:56.898437500,2020.0,1930805217.0,2020-04-22,2020-05-07,2020-04-22,NAC6,56261.98,
204,1122,U001,0200772670,ASSOCIAT in,2020-04-17 08:47:03.546875000,2020.0,1930723923.0,2020-03-31,2020-04-15,2020-03-31,NAU5,1655.46,0-15
205,1124,U001,0200769623,WAL-MAR trust,2020-04-03 17:51:04.070312500,2020.0,1930683228.0,2020-03-21,2020-04-05,2020-03-21,NAH4,41629.12,
206,1127,U001,0200744019,TARG corporation,2020-04-19 02:01:05.906250000,2020.0,1930730322.0,2020-04-01,2020-04-16,2020-04-01,NAA8,54651.53,0-15
207,1141,U001,0100047382,PETER  corporation,2020-04-02 02:31:26.125000000,2020.0,1930637647.0,2020-03-13,2020-03-28,2020-03-13,NAA8,17733.56,0-15
208,1150,U001,CCU002,KRFT FDS associates,2020-04-19 09:30:05.484375000,2020.0,1930637979.0,2020-03-13,2020-04-17,2020-03-13,NAG2,10648.32,0-15
209,1153,U001,0200762301,C&S WH ,2020-04-15 20:25:40.406250000,2020.0,1930747271.0,2020-04-04,2020-04-19,2020-04-04,NAC6,3939.0,
210,1156,U001,CCCA02,KRAFT  associates,2020-04-30 13:39:26.062500000,2020.0,1930662684.0,2020-03-18,2020-04-22,2020-03-18,NAG2,29972.7,0-15
211,1170,U001,0200769623,WAL-MAR in,2020-04-20 19:44:32.899414062,2020.0,1930751769.0,2020-04-06,2020-04-21,2020-04-06,NAH4,56076.31,
212,1172,U001,200980828,BEN E associates,2020-05-13 14:35:21.812500000,2020.0,1930838209.0,2020-04-29,2020-05-19,2020-04-29,NAD1,17770.01,
213,1173,U001,0200744019,TARG ,2020-04-23 22:33:52.062500000,2020.0,1930751781.0,2020-04-06,2020-04-21,2020-04-06,NAA8,58607.34,0-15
214,1177,U001,0200769623,WAL-MAR corp,2020-04-06 20:47:19.539062500,2020.0,1930688185.0,2020-03-24,2020-04-08,2020-03-24,NAH4,16674.74,
215,1182,U001,0200769623,WAL-MAR co,2020-05-16 22:14:01.695312500,2020.0,1930843169.0,2020-05-01,2020-05-16,2020-05-01,NAH4,32553.0,0-15
216,1192,CA02,0140106408,WAL-M us,2020-04-28 06:22:09.875000000,2020.0,2960624581.0,2020-04-07,2020-04-18,2020-04-08,CA10,58841.804,0-15
217,1194,U001,200769623,WAL-MAR corp,2020-05-27 05:09:36.687500000,2020.0,1930885491.0,2020-05-12,2020-05-27,2020-05-12,NAH4,52621.77,0-15
218,1201,U001,0200936373,SUPE corporation,2020-05-09 06:50:24.000000000,2020.0,1930809945.0,2020-04-23,2020-05-08,2020-04-23,NAA8,88919.61,0-15
219,1202,CA02,0140104285,BUY- corp,2020-04-25 04:18:11.437500000,2020.0,2960624684.0,2020-03-29,2020-04-17,2020-04-07,CA10,72782.84999999999,0-15
220,1209,U001,0200152991,JET associates,2020-05-11 17:47:28.593750000,2020.0,1930841854.0,2020-04-30,2020-05-15,2020-04-30,NAA8,1677.91,
221,1210,U001,0200769623,WAL-MAR systems,2020-05-06 17:51:04.070312500,2020.0,1930819119.0,2020-04-23,2020-05-08,2020-04-23,NAH4,41628.67,
222,1214,U001,0200762301,C&S WH co,2020-04-15 03:22:51.406250000,2020.0,1930745999.0,2020-04-03,2020-04-18,2020-04-03,NAC6,6832.47,
223,1216,U001,0200148860,DOLLA llc,2020-03-23 06:20:31.125000000,2020.0,1930637644.0,2020-03-11,2020-03-26,2020-03-11,NAA8,16764.17,
224,1221,U001,CCU013,KRAFT F associates,2020-05-01 04:43:29.750000000,2020.0,1930681744.0,2020-03-22,2020-03-22,2020-03-22,NAX2,15259.08,31-45
225,1225,U001,0200752302,KROGER co,2020-04-15 17:48:47.679687500,2020.0,1930733766.0,2020-04-02,2020-04-17,2020-04-02,NAA8,120098.69,
226,1246,U001,0200797984,PIGGLY corporation,2020-03-21 04:53:42.656250000,2020.0,1930585699.0,2020-03-03,2020-03-18,2020-03-03,NAA8,89737.26,0-15
227,1253,U001,0200744019,TARG co,2020-05-07 20:53:51.750000000,2020.0,1930800326.0,2020-04-21,2020-05-06,2020-04-21,NAA8,16874.59,0-15
228,1254,U001,0200726979,BJ'S  co,2020-04-24 21:56:07.875000000,2020.0,1930783750.0,2020-04-15,2020-04-30,2020-04-15,NAA8,86.77,
229,1256,U001,0100031704,DELHAIZE corp,2020-04-22 20:54:11.218750000,2020.0,1930744311.0,2020-04-05,2020-04-20,2020-04-05,NAA8,20757.8,0-15
230,1261,U001,0200743123,KROGER corp,2020-03-25 22:22:42.617187500,2020.0,1930639867.0,2020-03-12,2020-03-27,2020-03-12,NAA8,145240.7,
231,1262,U001,0200729290,KROGER trust,2020-04-17 11:28:56.984375000,2020.0,1930763883.0,2020-04-04,2020-04-19,2020-04-04,NAA8,42613.0,
232,1263,U001,0200762301,C&S WH systems,2020-04-14 05:25:28.691406250,2020.0,1930718141.0,2020-03-30,2020-04-14,2020-03-30,NAC6,9987.73,0-15
233,1267,U001,0200769623,WAL-MAR llc,2020-04-09 18:59:54.820312500,2020.0,1930706309.0,2020-03-26,2020-04-10,2020-03-26,NAH4,10921.35,
234,1269,U001,0200769623,WAL-MAR co,2020-05-25 08:50:59.496093750,2020.0,1930883498.0,2020-05-10,2020-05-25,2020-05-10,NAH4,60886.44,0-15
235,1277,U001,0200762301,C&S WH foundation,2020-04-04 01:10:32.119140625,2020.0,1930674261.0,2020-03-20,2020-04-04,2020-03-20,NAC6,546.63,0-15
236,1282,U001,0200705742,DOT us,2020-03-31 01:24:07.562500000,2020.0,1930612079.0,2020-03-06,2020-04-07,2020-03-06,NA32,37970.55,
237,1287,U001,0200353024,DECA corporation,2020-03-17 12:36:48.187500000,2020.0,1930607001.0,2020-03-05,2020-03-24,2020-03-01,NAM4,853.29,
238,1298,U001,0200744019,TARG us,2020-05-16 23:36:04.468750000,2020.0,1930843065.0,2020-04-30,2020-05-15,2020-04-30,NAA8,43184.27,0-15
239,1305,U001,0200769623,WAL-MAR associates,2020-03-17 02:39:48.710937500,2020.0,1930582850.0,2020-03-01,2020-03-16,2020-03-01,NAH4,32011.03,0-15
240,1307,U001,0200705742,DOT in,2020-05-04 12:56:55.218750000,2020.0,1930821659.0,2020-04-23,2020-05-08,2020-04-23,NAA8,303.62,
241,1313,U001,0200466603,SMITH'S corp,2020-05-07 03:02:38.164062500,2020.0,1930804830.0,2020-04-21,2020-05-06,2020-04-21,NAA8,42993.7,0-15
242,1316,U001,0200704045,RA corp,2020-03-22 15:54:33.968750000,2020.0,1930592854.0,2020-03-03,2020-03-18,2020-03-03,NAA8,16817.42,0-15
243,1321,U001,200726979,BJ'S  corp,2020-03-24 04:11:52.562500000,2020.0,1930659942.0,2020-03-17,2020-04-01,2020-03-17,NAA8,66.37,
244,1322,U001,0200769623,WAL-MAR corp,2020-05-12 13:09:32.343750000,2020.0,1930853383.0,2020-05-03,2020-05-18,2020-05-03,NAH4,471.56,
245,1337,CA02,0140104409,LOB foundation,2020-03-27 23:31:12.640625000,2020.0,2960620205.0,2020-03-10,2020-03-27,2020-03-17,CA10,3908.079,0-15
246,1349,CA02,0140104409,LOB in,2020-04-04 05:32:54.531250000,2020.0,2960622232.0,2020-03-23,2020-04-02,2020-03-23,CA10,107686.299,0-15
247,1351,U001,0200541916,VF G corp,2020-06-01 21:34:56.187500000,2020.0,1930886411.0,2020-05-15,2020-05-30,2020-05-15,NAA8,34301.32,0-15
248,1359,U001,0200230690,DECA llc,2020-03-16 18:59:14.375000000,2020.0,1930585735.0,2020-03-02,2020-03-24,2020-03-01,NAM4,3018.22,
249,1366,U001,0200744019,TARG llc,2020-04-21 07:18:10.562500000,2020.0,1930739949.0,2020-04-04,2020-04-19,2020-04-04,NAA8,11082.87,0-15
250,1374,U001,0200762301,C&S WH in,2020-03-24 14:12:22.578125000,2020.0,1930637501.0,2020-03-11,2020-03-26,2020-03-11,NAC6,69231.13,
251,1376,U001,0200769623,WAL-MAR in,2020-04-20 19:44:32.899414062,2020.0,1930752538.0,2020-04-06,2020-04-21,2020-04-06,NAH4,41038.99,
252,1381,U001,200759878,SA in,2020-05-17 22:03:10.117187500,2020.0,1930643630.0,2020-03-13,2020-05-17,2020-03-13,NAGD,8510.4,0-15
253,1383,U001,0200705089,JETR systems,2020-03-25 15:38:36.062500000,2020.0,1930655043.0,2020-03-17,2020-04-01,2020-03-17,NAA8,21345.17,
254,1387,U001,0200418007,AM systems,2020-05-17 04:40:08.375000000,2020.0,1930854463.0,2020-05-04,2020-05-19,2020-05-04,NAA8,7137.3,
255,1395,U001,0200723794,MID MO trust,2020-03-17 01:22:36.968750000,2020.0,1930594645.0,2020-03-04,2020-03-19,2020-03-04,NAA8,47755.62,
256,1399,U001,0200782669,SYGMA us,2020-05-07 21:33:26.593750000,2020.0,1930767662.0,2020-04-14,2020-05-04,2020-04-14,NAD1,11770.15,0-15
257,1400,U001,0200772595,SAFEW ,2020-04-19 10:40:49.093750000,2020.0,1930733023.0,2020-04-02,2020-04-17,2020-04-02,NAA8,32390.73,0-15
258,1421,U001,0200718130,SYSCO F associates,2020-04-12 13:03:07.000000000,2020.0,1930706380.0,2020-03-26,2020-04-10,2020-03-26,NAA8,8077.18,0-15
259,1424,U001,0200794332,COST in,2020-05-06 04:25:24.312500000,2020.0,1930800572.0,2020-04-20,2020-05-05,2020-04-20,NAAX,32391.9,0-15
260,1429,CA02,0140104440,SO trust,2020-05-17 00:50:12.312500000,2020.0,2960631309.0,2020-04-26,2020-05-07,2020-04-27,CA10,82096.62999999999,0-15
261,1430,U001,0200769623,WAL-MAR ,2020-05-03 09:32:17.437500000,2020.0,1930798934.0,2020-04-19,2020-05-04,2020-04-19,NAH4,17881.44,
262,1451,U001,0200759878,SA co,2020-04-06 11:05:10.703125000,2020.0,1930671419.0,2020-03-21,2020-04-05,2020-03-21,NAH4,4061.53,0-15
263,1455,U001,0200769623,WAL-MAR llc,2020-05-03 14:35:26.242187500,2020.0,1930799626.0,2020-04-20,2020-05-05,2020-04-20,NAH4,25140.36,
264,1457,U001,0200779906,BOZZU trust,2020-03-29 03:22:27.218750000,2020.0,1930641039.0,2020-03-13,2020-03-28,2020-03-13,NAA8,21572.65,0-15
265,1461,U001,0200769623,WAL-MAR in,2020-04-30 10:51:53.859375000,2020.0,1930794281.0,2020-04-17,2020-05-02,2020-04-17,NAH4,68350.38,
266,1463,CA02,0140104440,SO corp,2020-05-10 03:53:04.187500000,2020.0,2960629673.0,2020-04-21,2020-05-04,2020-04-24,CA10,103372.668,0-15
267,1466,U001,0200726979,BJ'S  in,2020-05-05 13:42:32.203125000,2020.0,1930802645.0,2020-04-20,2020-05-05,2020-04-20,NAA8,112816.17,0-15
268,1476,U001,0200799367,MCL co,2020-03-17 09:39:35.015625000,2020.0,1930594895.0,2020-03-03,2020-03-18,2020-03-03,NAA8,83383.24,
269,1484,U001,0200769623,WAL-MAR llc,2020-04-11 11:01:44.937500000,2020.0,1930717896.0,2020-03-29,2020-04-13,2020-03-29,NAH4,28286.29,
270,1504,U001,0200936373,SUPE ,2020-03-21 11:30:19.000000000,2020.0,1930584451.0,2020-03-03,2020-03-18,2020-03-03,NAA8,15925.0,0-15
271,1506,U001,0200656729,PERFOR trust,2020-03-23 12:00:42.218750000,2020.0,1930610818.0,2020-03-06,2020-03-21,2020-03-06,NAA8,30601.36,0-15
272,1511,U001,0200744019,TARG corp,2020-04-04 07:40:11.960937500,2020.0,1930666642.0,2020-03-19,2020-04-03,2020-03-19,NAA8,2753.74,0-15
273,1512,U001,0200744019,TARG corp,2020-04-20 03:47:48.781250000,2020.0,1930739330.0,2020-04-03,2020-04-18,2020-04-03,NAA8,3605.7,0-15
274,1519,U001,0200769623,WAL-MAR llc,2020-04-18 04:53:14.312500000,2020.0,1930746954.0,2020-04-05,2020-04-20,2020-04-05,NAH4,6785.94,
275,1532,U001,0200769623,WAL-MAR trust,2020-04-28 03:17:48.750000000,2020.0,1930793575.0,2020-04-16,2020-05-01,2020-04-16,NAH4,9777.44,
276,1541,U001,0200762301,C&S WH us,2020-03-19 05:39:45.250000000,2020.0,1930605664.0,2020-03-06,2020-03-21,2020-03-06,NAC6,24031.95,
277,1548,U001,0200148860,DOLLA associates,2020-04-06 02:56:52.937500000,2020.0,1930689325.0,2020-03-23,2020-04-07,2020-03-23,NAA8,32990.46,
278,1552,U001,0200803720,DEC foundation,2020-03-14 13:34:13.500000000,2020.0,1930612090.0,2020-03-06,2020-03-24,2020-03-01,NAM4,66.48,
279,1554,U001,0200416837,DEC ,2020-05-03 15:18:48.937500000,2020.0,1930857290.0,2020-05-05,2020-05-11,2020-05-01,NAM2,5917.77,
280,1555,U001,0200726979,BJ'S  ,2020-05-08 23:46:23.634582520,2020.0,1930822055.0,2020-04-24,2020-05-09,2020-04-24,NAA8,2396.03,
281,1558,U001,CCU013,KRAFT F trust,2020-04-05 20:00:05.750000000,2020.0,1930571605.0,2020-02-28,2020-02-28,2020-02-28,NAX2,77.07,31-45
282,1560,U001,200915438,GROC in,2020-04-13 09:24:09.625000000,2020.0,1930723164.0,2020-04-01,2020-04-16,2020-04-01,NAA8,6713.52,
283,1561,U001,0200418007,AM us,2020-05-24 02:34:03.289062500,2020.0,1930667012.0,2020-03-19,2020-05-23,2020-03-19,NAGD,8294.4,0-15
284,1569,U001,0200769623,WAL-MAR systems,2020-05-01 17:11:11.289062500,2020.0,1930798110.0,2020-04-18,2020-05-03,2020-04-18,NAH4,47118.53,
285,1574,U001,0200455322,PEA associates,2020-04-14 19:52:09.937500000,2020.0,1930605944.0,2020-03-10,2020-04-09,2020-03-10,NAD5,13326.85,0-15
286,1582,CA02,0140106408,WAL-M systems,2020-03-28 13:48:55.312500000,2020.0,2960618297.0,2020-03-03,2020-03-21,2020-03-11,CA10,9394.021,0-15
287,1591,U001,0200762301,C&S WH systems,2020-04-10 06:14:37.164062500,2020.0,1930701231.0,2020-03-26,2020-04-10,2020-03-26,NAC6,15724.32,0-15
288,1593,U001,0200744019,TARG trust,2020-04-20 05:31:27.687500000,2020.0,1930738290.0,2020-04-02,2020-04-17,2020-04-02,NAA8,47540.39,0-15
289,1595,U001,0200992695,NUGG foundation,2020-05-03 12:45:03.156250000,2020.0,1930820391.0,2020-04-23,2020-05-08,2020-04-23,NAA8,30065.62,
290,1601,U001,0200744019,TARG trust,2020-05-14 23:36:04.468750000,2020.0,1930834229.0,2020-04-28,2020-05-13,2020-04-28,NAA8,39358.28,0-15
291,1604,U001,0200592182,DECA ,2020-04-04 16:06:27.093750000,2020.0,1930708114.0,2020-03-27,2020-04-08,2020-03-16,NAM4,513.16,
292,1620,CA02,140106408,WAL-M ,2020-04-12 08:45:46.750000000,2020.0,2960621281.0,2020-03-21,2020-03-31,2020-03-21,CA10,9694.384,0-15
293,1626,CA02,0140104440,SO associates,2020-04-04 10:16:34.656250000,2020.0,2960621461.0,2020-03-18,2020-03-30,2020-03-20,CA10,164366.223,0-15
294,1633,U001,0200519201,KROGE corp,2020-05-13 19:47:01.562500000,2020.0,1930828957.0,2020-04-28,2020-05-13,2020-04-28,NAA8,197963.27,0-15
295,1634,U001,0200744019,TARG systems,2020-03-17 00:07:03.718750000,2020.0,1930581162.0,2020-02-29,2020-03-15,2020-02-29,NAA8,17812.07,0-15
296,1641,U001,0200148860,DOLLA corporation,2020-04-02 05:16:51.562500000,2020.0,1930671635.0,2020-03-24,2020-04-08,2020-03-24,NAA8,13271.03,
297,1642,U001,0200820380,SMITH'S corp,2020-03-19 16:06:37.250000000,2020.0,1930580873.0,2020-03-01,2020-03-16,2020-03-01,NAA8,15481.15,0-15
298,1643,U001,0200704858,WAKE us,2020-05-03 13:43:39.812500000,2020.0,1930803141.0,2020-04-22,2020-05-07,2020-04-22,NAA8,100878.92,
299,1651,U001,0200769623,WAL-MAR systems,2020-04-02 02:22:01.859375000,2020.0,1930664599.0,2020-03-19,2020-04-03,2020-03-19,NAH4,4529.38,
300,1666,U001,0200762301,C&S WH systems,2020-04-05 15:27:55.257812500,2020.0,1930685195.0,2020-03-23,2020-04-07,2020-03-23,NAC6,1180.78,
301,1669,U001,0200772595,SAFEW llc,2020-04-17 05:17:38.453125000,2020.0,1930727467.0,2020-04-03,2020-04-18,2020-04-03,NAA8,2456.06,
302,1672,U001,0200744019,TARG trust,2020-04-11 00:52:17.593750000,2020.0,1930698648.0,2020-03-25,2020-04-09,2020-03-25,NAA8,33580.87,0-15
303,1674,U001,0200705742,DOT in,2020-03-09 04:30:27.937500000,2020.0,1930593648.0,2020-03-03,2020-03-18,2020-03-03,NAA8,10486.86,
304,1679,U001,0200769623,WAL-MAR trust,2020-03-27 01:38:27.281250000,2020.0,1930623848.0,2020-03-10,2020-03-25,2020-03-10,NAH4,14696.73,0-15
305,1681,U001,0200799342,MITCH associates,2020-04-29 02:59:11.265625000,2020.0,1930793138.0,2020-04-16,2020-05-01,2020-04-16,NAA8,78109.83,
306,1686,U013,0140103480,PRIC systems,2020-04-10 23:20:17.945312500,2020.0,1991839741.0,2020-02-27,2020-04-12,2020-02-27,NAVF,21395.58,
307,1689,U001,100006311,QUALITY C us,2020-04-01 09:20:25.351562500,2020.0,1930671166.0,2020-03-18,2020-04-02,2020-03-18,NAA8,20175.8,
308,1705,U001,0200803720,DEC ,2020-05-05 03:51:57.312500000,2020.0,1930820211.0,2020-04-23,2020-05-09,2020-04-16,NAM4,1977.62,
309,1706,U001,200706844,WINC ,2020-04-11 05:20:15.000000000,2020.0,1930669778.0,2020-03-21,2020-04-05,2020-03-21,NAA8,15331.43,0-15
310,1713,U001,0200769623,WAL-MAR systems,2020-03-23 21:35:13.265625000,2020.0,1930604650.0,2020-03-07,2020-03-22,2020-03-07,NAH4,15893.81,0-15
311,1717,U001,0200071186,FATH foundation,2020-04-29 22:57:24.296875000,2020.0,1930789924.0,2020-04-16,2020-05-01,2020-04-16,NAA8,46945.8,
312,1730,U001,200769623,WAL-MAR associates,2020-05-24 09:08:47.789062500,2020.0,1930879136.0,2020-05-09,2020-05-24,2020-05-09,NAH4,59462.27,0-15
313,1739,U001,0200778870,C in,2020-03-30 11:33:33.078125000,2020.0,1930647008.0,2020-03-13,2020-03-28,2020-03-13,NAA8,9117.16,0-15
314,1743,U001,0200769623,WAL-MAR associates,2020-03-25 14:05:32.921875000,2020.0,1930622144.0,2020-03-10,2020-03-25,2020-03-10,NAH4,64440.87,0-15
315,1744,U001,0200148860,DOLLA foundation,2020-04-07 06:17:50.437500000,2020.0,1930710073.0,2020-03-27,2020-04-11,2020-03-27,NAA8,66356.43,
316,1746,U001,0200782001,GORDO systems,2020-03-19 20:59:27.554687500,2020.0,1930610058.0,2020-03-06,2020-03-21,2020-03-06,NAA8,45773.88,
317,1747,U001,0100026809,PRES us,2020-04-15 03:08:21.125000000,2020.0,1930731327.0,2020-04-01,2020-04-11,2020-04-01,NA10,28778.75,0-15
318,1749,U001,0200769623,WAL-MAR ,2020-03-31 11:01:29.789062500,2020.0,1930655609.0,2020-03-16,2020-03-31,2020-03-16,NAH4,13347.31,0-15
319,1752,U001,200769623,WAL-MAR co,2020-06-09 07:32:40.312500000,2020.0,1930772169.0,2020-04-11,2020-06-15,2020-04-11,NAGD,131.58,
320,1753,U001,0200752302,KROGER associates,2020-04-25 21:17:35.273437500,2020.0,1930776636.0,2020-04-12,2020-04-27,2020-04-12,NAA8,75004.47,
321,1755,U001,0200769623,WAL-MAR foundation,2020-04-09 18:36:31.898437500,2020.0,1930710731.0,2020-03-27,2020-04-11,2020-03-27,NAH4,28295.59,
322,1759,U001,0200769623,WAL-MAR co,2020-05-08 19:08:26.781250000,2020.0,1930826845.0,2020-04-26,2020-05-11,2020-04-26,NAH4,2352.97,
323,1765,U001,0200711029,WEGMAN ,2020-03-25 15:24:26.437500000,2020.0,1930599202.0,2020-03-04,2020-03-19,2020-03-04,NAA8,66442.88,0-15
324,1772,U001,0200707822,PUBLI foundation,2020-04-29 23:11:15.484375000,2020.0,1930776550.0,2020-04-13,2020-04-28,2020-04-13,NAA8,160558.42,0-15
325,1774,U001,0200592182,DECA corporation,2020-03-19 19:02:38.125000000,2020.0,1930691960.0,2020-03-24,2020-03-23,2020-03-16,NAM1,36102.76,
326,1784,U001,0200455322,PEA in,2020-05-18 14:59:46.687500000,2020.0,1930787156.0,2020-04-14,2020-05-14,2020-04-14,NAD5,49124.1,0-15
327,1792,U001,0200769623,WAL-MAR llc,2020-05-01 15:42:07.429687500,2020.0,1930798325.0,2020-04-18,2020-05-03,2020-04-18,NAH4,55399.42,
